2000,253.370500,0.800000,0.000000,0.000000,SmallGrid
100,-70.470000,0.800000,0.800000,0.050000,SmallGrid
200,127.295000,0.800000,0.800000,0.050000,SmallGrid
300,146.476667,0.800000,0.800000,0.050000,SmallGrid
400,176.657500,0.800000,0.800000,0.050000,SmallGrid
500,189.034000,0.800000,0.800000,0.050000,SmallGrid
600,203.985000,0.800000,0.800000,0.050000,SmallGrid
700,214.672857,0.800000,0.800000,0.050000,SmallGrid
800,222.518750,0.800000,0.800000,0.050000,SmallGrid
900,227.185556,0.800000,0.800000,0.050000,SmallGrid
1000,234.943000,0.800000,0.800000,0.050000,SmallGrid
1100,244.221818,0.800000,0.800000,0.050000,SmallGrid
1200,253.654167,0.800000,0.800000,0.050000,SmallGrid
1300,254.043077,0.800000,0.800000,0.050000,SmallGrid
1400,250.942857,0.800000,0.800000,0.050000,SmallGrid
1500,253.590000,0.800000,0.800000,0.050000,SmallGrid
1600,255.963750,0.800000,0.800000,0.050000,SmallGrid
1700,255.042353,0.800000,0.800000,0.050000,SmallGrid
1800,253.661667,0.800000,0.800000,0.050000,SmallGrid
1900,252.981579,0.800000,0.800000,0.050000,SmallGrid
2000,253.370500,0.800000,0.000000,0.000000,SmallGrid
100,-345.520000,0.800000,0.800000,0.050000,SmallGrid
100,86.530000,0.800000,0.800000,0.050000,SmallGrid
200,242.550000,0.800000,0.800000,0.050000,SmallGrid
300,291.250000,0.800000,0.800000,0.050000,SmallGrid
400,313.307500,0.800000,0.800000,0.050000,SmallGrid
500,318.928000,0.800000,0.800000,0.050000,SmallGrid
600,333.001667,0.800000,0.800000,0.050000,SmallGrid
700,319.861429,0.800000,0.800000,0.050000,SmallGrid
800,315.481250,0.800000,0.800000,0.050000,SmallGrid
900,296.250000,0.800000,0.800000,0.050000,SmallGrid
1000,284.237000,0.800000,0.800000,0.050000,SmallGrid
1100,294.718182,0.800000,0.800000,0.050000,SmallGrid
1200,306.403333,0.800000,0.800000,0.050000,SmallGrid
1300,309.771538,0.800000,0.800000,0.050000,SmallGrid
1400,318.681429,0.800000,0.800000,0.050000,SmallGrid
1500,324.317333,0.800000,0.800000,0.050000,SmallGrid
1600,332.023125,0.800000,0.800000,0.050000,SmallGrid
1700,335.985294,0.800000,0.800000,0.050000,SmallGrid
1800,340.178889,0.800000,0.800000,0.050000,SmallGrid
1900,343.991579,0.800000,0.800000,0.050000,SmallGrid
2000,346.856500,0.800000,0.000000,0.000000,SmallGrid
100,434.850000,0.800000,0.500000,0.050000,SmallGrid
200,312.205000,0.800000,0.500000,0.050000,SmallGrid
300,359.393333,0.800000,0.500000,0.050000,SmallGrid
400,386.032500,0.800000,0.500000,0.050000,SmallGrid
500,383.950000,0.800000,0.500000,0.050000,SmallGrid
600,390.381667,0.800000,0.500000,0.050000,SmallGrid
700,386.254286,0.800000,0.500000,0.050000,SmallGrid
800,391.418750,0.800000,0.500000,0.050000,SmallGrid
900,390.445556,0.800000,0.500000,0.050000,SmallGrid
1000,394.153000,0.800000,0.500000,0.050000,SmallGrid
1100,399.814545,0.800000,0.500000,0.050000,SmallGrid
1200,399.819167,0.800000,0.500000,0.050000,SmallGrid
1300,404.060000,0.800000,0.500000,0.050000,SmallGrid
1400,402.105714,0.800000,0.500000,0.050000,SmallGrid
1500,400.879333,0.800000,0.500000,0.050000,SmallGrid
1600,402.791875,0.800000,0.500000,0.050000,SmallGrid
1700,405.257059,0.800000,0.500000,0.050000,SmallGrid
1800,404.930556,0.800000,0.500000,0.050000,SmallGrid
1900,407.421053,0.800000,0.500000,0.050000,SmallGrid
2000,407.668500,0.800000,0.000000,0.000000,SmallGrid
100,-457.670000,0.800000,0.500000,0.050000,SmallGrid
200,-264.530000,0.800000,0.500000,0.050000,SmallGrid
100,484.680000,0.800000,0.800000,0.050000,SmallGrid
200,464.585000,0.800000,0.800000,0.050000,SmallGrid
300,471.906667,0.800000,0.800000,0.050000,SmallGrid
400,463.620000,0.800000,0.800000,0.050000,SmallGrid
500,461.112000,0.800000,0.800000,0.050000,SmallGrid
600,460.071667,0.800000,0.800000,0.050000,SmallGrid
700,452.537143,0.800000,0.800000,0.050000,SmallGrid
800,420.106250,0.800000,0.800000,0.050000,SmallGrid
900,408.350000,0.800000,0.800000,0.050000,SmallGrid
1000,398.662000,0.800000,0.800000,0.050000,SmallGrid
1100,387.776364,0.800000,0.800000,0.050000,SmallGrid
1200,384.915000,0.800000,0.800000,0.050000,SmallGrid
1300,386.933846,0.800000,0.800000,0.050000,SmallGrid
1400,391.545000,0.800000,0.800000,0.050000,SmallGrid
1500,390.046000,0.800000,0.800000,0.050000,SmallGrid
1600,398.602500,0.800000,0.800000,0.050000,SmallGrid
1700,405.000000,0.800000,0.800000,0.050000,SmallGrid
1800,412.017778,0.800000,0.800000,0.050000,SmallGrid
1900,417.278421,0.800000,0.800000,0.050000,SmallGrid
2000,422.202000,0.800000,0.000000,0.000000,SmallGrid
100,337.770000,0.800000,0.800000,0.050000,SmallGrid
200,342.080000,0.800000,0.800000,0.050000,SmallGrid
300,353.500000,0.800000,0.800000,0.050000,SmallGrid
400,365.710000,0.800000,0.800000,0.050000,SmallGrid
500,371.126000,0.800000,0.800000,0.050000,SmallGrid
600,349.920000,0.800000,0.800000,0.050000,SmallGrid
700,341.738571,0.800000,0.800000,0.050000,SmallGrid
800,350.360000,0.800000,0.800000,0.050000,SmallGrid
900,343.175556,0.800000,0.800000,0.050000,SmallGrid
1000,346.487000,0.800000,0.800000,0.050000,SmallGrid
1100,345.286364,0.800000,0.800000,0.050000,SmallGrid
1200,349.499167,0.800000,0.800000,0.050000,SmallGrid
1300,353.381538,0.800000,0.800000,0.050000,SmallGrid
1400,358.583571,0.800000,0.800000,0.050000,SmallGrid
1500,358.883333,0.800000,0.800000,0.050000,SmallGrid
1600,358.100625,0.800000,0.800000,0.050000,SmallGrid
1700,354.185882,0.800000,0.800000,0.050000,SmallGrid
1800,355.786111,0.800000,0.800000,0.050000,SmallGrid
1900,352.221579,0.800000,0.800000,0.050000,SmallGrid
2000,350.785000,0.800000,0.000000,0.000000,SmallGrid
100,343.600000,0.800000,0.800000,0.050000,SmallGrid
200,372.370000,0.800000,0.800000,0.050000,SmallGrid
300,377.930000,0.800000,0.800000,0.050000,SmallGrid
400,372.902500,0.800000,0.800000,0.050000,SmallGrid
500,354.250000,0.800000,0.800000,0.050000,SmallGrid
600,345.493333,0.800000,0.800000,0.050000,SmallGrid
700,348.787143,0.800000,0.800000,0.050000,SmallGrid
800,353.146250,0.800000,0.800000,0.050000,SmallGrid
900,351.232222,0.800000,0.800000,0.050000,SmallGrid
1000,343.533000,0.800000,0.800000,0.050000,SmallGrid
1100,339.497273,0.800000,0.800000,0.050000,SmallGrid
1200,344.356667,0.800000,0.800000,0.050000,SmallGrid
1300,346.465385,0.800000,0.800000,0.050000,SmallGrid
1400,347.846429,0.800000,0.800000,0.050000,SmallGrid
1500,349.319333,0.800000,0.800000,0.050000,SmallGrid
1600,349.912500,0.800000,0.800000,0.050000,SmallGrid
1700,351.838824,0.800000,0.800000,0.050000,SmallGrid
1800,351.767778,0.800000,0.800000,0.050000,SmallGrid
1900,352.541053,0.800000,0.800000,0.050000,SmallGrid
2000,350.838500,0.800000,0.000000,0.000000,SmallGrid
100,-369.200000,0.800000,0.800000,0.050000,SmallGrid
200,-369.135000,0.800000,0.800000,0.050000,SmallGrid
300,-360.243333,0.800000,0.800000,0.050000,SmallGrid
400,-390.392500,0.800000,0.800000,0.050000,SmallGrid
500,-419.210000,0.800000,0.800000,0.050000,SmallGrid
600,-437.428333,0.800000,0.800000,0.050000,SmallGrid
700,-449.817143,0.800000,0.800000,0.050000,SmallGrid
800,-459.661250,0.800000,0.800000,0.050000,SmallGrid
900,-467.130000,0.800000,0.800000,0.050000,SmallGrid
1000,-473.087000,0.800000,0.000000,0.000000,SmallGrid
100,373.780000,0.800000,0.800000,0.050000,SmallGrid
200,388.040000,0.800000,0.800000,0.050000,SmallGrid
300,395.663333,0.800000,0.800000,0.050000,SmallGrid
400,416.325000,0.800000,0.800000,0.050000,SmallGrid
500,430.956000,0.800000,0.800000,0.050000,SmallGrid
600,431.173333,0.800000,0.800000,0.050000,SmallGrid
700,422.558571,0.800000,0.800000,0.050000,SmallGrid
800,425.168750,0.800000,0.800000,0.050000,SmallGrid
900,425.224444,0.800000,0.800000,0.050000,SmallGrid
1000,427.992000,0.800000,0.000000,0.000000,SmallGrid
100,-557.250000,0.800000,0.800000,0.050000,SmallGrid
200,-552.460000,0.800000,0.800000,0.050000,SmallGrid
300,-555.686667,0.800000,0.800000,0.050000,SmallGrid
400,-554.917500,0.800000,0.800000,0.050000,SmallGrid
500,-556.178000,0.800000,0.800000,0.050000,SmallGrid
600,-555.393333,0.800000,0.800000,0.050000,SmallGrid
700,-554.701429,0.800000,0.800000,0.050000,SmallGrid
800,-555.415000,0.800000,0.800000,0.050000,SmallGrid
900,-555.912222,0.800000,0.800000,0.050000,SmallGrid
100,-507.510000,0.800000,0.200000,0.050000,SmallGrid
200,-507.520000,0.800000,0.200000,0.050000,SmallGrid
300,-507.730000,0.800000,0.200000,0.050000,SmallGrid
400,-507.737500,0.800000,0.200000,0.050000,SmallGrid
500,-507.788000,0.800000,0.200000,0.050000,SmallGrid
600,-507.941667,0.800000,0.200000,0.050000,SmallGrid
700,-507.954286,0.800000,0.200000,0.050000,SmallGrid
800,-507.897500,0.800000,0.200000,0.050000,SmallGrid
900,-507.918889,0.800000,0.200000,0.050000,SmallGrid
1000,-507.982000,0.800000,0.200000,0.050000,SmallGrid
1100,-508.082727,0.800000,0.200000,0.050000,SmallGrid
1200,-508.092500,0.800000,0.200000,0.050000,SmallGrid
1300,-507.971538,0.800000,0.200000,0.050000,SmallGrid
1400,-507.966429,0.800000,0.200000,0.050000,SmallGrid
1500,-507.917333,0.800000,0.200000,0.050000,SmallGrid
1600,-507.954375,0.800000,0.200000,0.050000,SmallGrid
1700,-507.925294,0.800000,0.200000,0.050000,SmallGrid
1800,-507.928889,0.800000,0.200000,0.050000,SmallGrid
1900,-507.956842,0.800000,0.200000,0.050000,SmallGrid
2000,-507.907500,0.800000,0.000000,0.000000,SmallGrid
100,-40.630000,0.800000,1.000000,0.050000,SmallGrid
200,131.610000,0.800000,1.000000,0.050000,SmallGrid
300,181.583333,0.800000,1.000000,0.050000,SmallGrid
400,243.520000,0.800000,1.000000,0.050000,SmallGrid
500,274.294000,0.800000,1.000000,0.050000,SmallGrid
600,252.061667,0.800000,1.000000,0.050000,SmallGrid
700,240.978571,0.800000,1.000000,0.050000,SmallGrid
800,240.157500,0.800000,1.000000,0.050000,SmallGrid
900,255.696667,0.800000,1.000000,0.050000,SmallGrid
1000,239.086000,0.800000,1.000000,0.050000,SmallGrid
1100,251.214545,0.800000,1.000000,0.050000,SmallGrid
1200,252.758333,0.800000,1.000000,0.050000,SmallGrid
1300,245.259231,0.800000,1.000000,0.050000,SmallGrid
1400,237.222143,0.800000,1.000000,0.050000,SmallGrid
1500,254.032667,0.800000,1.000000,0.050000,SmallGrid
1600,260.214375,0.800000,1.000000,0.050000,SmallGrid
1700,275.261176,0.800000,1.000000,0.050000,SmallGrid
1800,287.692222,0.800000,1.000000,0.050000,SmallGrid
1900,299.260000,0.800000,1.000000,0.050000,SmallGrid
2000,309.889000,0.800000,0.000000,0.000000,SmallGrid
100,-22.000000,0.850000,1.000000,0.050000,SmallGrid
200,117.015000,0.850000,1.000000,0.050000,SmallGrid
300,180.700000,0.850000,1.000000,0.050000,SmallGrid
400,139.230000,0.850000,1.000000,0.050000,SmallGrid
500,185.788000,0.850000,1.000000,0.050000,SmallGrid
600,186.756667,0.850000,1.000000,0.050000,SmallGrid
700,206.550000,0.850000,1.000000,0.050000,SmallGrid
800,220.240000,0.850000,1.000000,0.050000,SmallGrid
900,211.252222,0.850000,1.000000,0.050000,SmallGrid
1000,218.367000,0.850000,1.000000,0.050000,SmallGrid
1100,228.875455,0.850000,1.000000,0.050000,SmallGrid
1200,224.944167,0.850000,1.000000,0.050000,SmallGrid
1300,232.112308,0.850000,1.000000,0.050000,SmallGrid
1400,228.010714,0.850000,1.000000,0.050000,SmallGrid
1500,231.916000,0.850000,1.000000,0.050000,SmallGrid
1600,235.208750,0.850000,1.000000,0.050000,SmallGrid
1700,241.584706,0.850000,1.000000,0.050000,SmallGrid
1800,247.165000,0.850000,1.000000,0.050000,SmallGrid
1900,243.825263,0.850000,1.000000,0.050000,SmallGrid
2000,246.996000,0.850000,0.000000,0.000000,SmallGrid
100,-71.480000,0.800000,0.900000,0.050000,SmallGrid
200,151.195000,0.800000,0.900000,0.050000,SmallGrid
300,212.266667,0.800000,0.900000,0.050000,SmallGrid
400,217.630000,0.800000,0.900000,0.050000,SmallGrid
500,237.854000,0.800000,0.900000,0.050000,SmallGrid
600,243.726667,0.800000,0.900000,0.050000,SmallGrid
700,247.385714,0.800000,0.900000,0.050000,SmallGrid
800,254.442500,0.800000,0.900000,0.050000,SmallGrid
900,255.195556,0.800000,0.900000,0.050000,SmallGrid
1000,271.609000,0.800000,0.900000,0.050000,SmallGrid
1100,275.460909,0.800000,0.900000,0.050000,SmallGrid
1200,296.523333,0.800000,0.900000,0.050000,SmallGrid
1300,313.656154,0.800000,0.900000,0.050000,SmallGrid
1400,329.174286,0.800000,0.900000,0.050000,SmallGrid
1500,340.336000,0.800000,0.900000,0.050000,SmallGrid
1600,350.020625,0.800000,0.900000,0.050000,SmallGrid
